dep_id;tc_id;sn_id;device_id
1;35;18;t_8
1;35;19;d_14
1;35;19;d_3
1;35;19;d_27
1;35;19;d_19
1;35;19;d_29
1;35;19;d_5
1;35;19;t_5
1;35;20;d_12
1;35;20;d_19
1;35;20;d_18
1;35;20;d_17
1;35;20;d_14
1;35;20;d_1
1;35;20;t_9
1;35;21;d_14
1;35;21;d_30
1;35;21;d_5
1;35;21;d_29
1;35;21;d_1
1;35;21;d_2
1;35;21;t_9
1;35;22;d_9
1;35;22;d_7
1;35;22;d_0
1;35;22;d_8
1;35;22;d_26
1;35;22;d_23
1;35;22;t_3
1;35;23;d_30
1;35;23;d_11
1;35;23;d_8
1;35;23;d_20
1;35;23;d_26
1;35;23;d_16
1;35;23;t_12
1;35;24;d_20
1;35;24;d_17
1;35;24;d_19
1;35;24;d_2
1;35;24;d_21
1;35;24;d_1
1;35;24;t_5
1;35;25;d_25
1;35;25;d_13
1;35;25;d_16
1;35;25;d_17
1;35;25;d_15
1;35;25;d_28
1;35;25;t_0
1;35;26;d_21
1;35;26;d_20
1;35;26;d_4
1;35;26;d_14
1;35;26;d_30
1;35;26;d_13
1;35;26;t_4
1;35;27;d_17
1;35;27;d_20
1;35;27;d_18
1;35;27;d_28
1;35;27;d_25
1;35;27;d_29
1;35;27;t_4
1;35;28;d_18
1;35;28;d_17
1;35;28;d_25
1;35;28;d_23
1;35;28;d_16
1;35;28;d_14
1;35;28;t_8
1;35;29;d_24
1;35;29;d_4
1;35;29;d_26
1;35;29;d_30
1;35;29;d_27
1;35;29;d_0
1;35;29;t_10
1;35;30;d_24
1;35;30;d_14
1;35;30;d_23
1;35;30;d_31
1;35;30;d_17
1;35;30;d_11
1;35;30;t_6
1;35;31;d_28
1;35;31;d_1
1;35;31;d_5
1;35;31;d_31
1;35;31;d_0
1;35;31;d_6
1;35;31;t_1
1;35;32;d_24
1;35;32;d_26
1;35;32;d_28
1;35;32;d_1
1;35;32;d_9
1;35;32;d_23
1;35;32;t_9
1;35;33;d_23
1;35;33;d_6
1;35;33;d_30
1;35;33;d_8
1;35;33;d_27
1;35;33;d_14
1;35;33;t_4
1;35;34;d_6
1;35;34;d_11
1;35;34;d_8
1;35;34;d_30
1;35;34;d_10
1;35;34;d_29
1;35;34;t_7
1;35;35;d_14
1;35;35;d_19
1;35;35;d_16
1;35;35;d_10
1;35;35;d_28
1;35;35;d_24
1;35;35;t_7
1;35;36;d_26
1;35;36;d_14
1;35;36;d_27
1;35;36;d_0
1;35;36;d_16
1;35;36;d_7
1;35;36;t_6
1;35;37;d_7
1;35;37;d_16
1;35;37;d_31
1;35;37;d_9
1;35;37;d_26
1;35;37;d_1
1;35;37;t_1
1;35;38;d_22
1;35;38;d_0
1;35;38;d_2
1;35;38;d_28
1;35;38;d_10
1;35;38;d_8
1;35;38;t_6
1;35;39;d_18
1;35;39;d_2
1;35;39;d_22
1;35;39;d_13
1;35;39;d_28
1;35;39;d_0
1;35;39;t_11
1;35;40;d_14
1;35;40;d_3
1;35;40;d_29
1;35;40;d_25
1;35;40;d_24
1;35;40;d_6
1;35;40;t_2
1;35;41;d_1
1;35;41;d_31
1;35;41;d_27
1;35;41;d_5
1;35;41;d_7
1;35;41;d_26
1;35;41;t_11
1;35;42;d_11
1;35;42;d_15
1;35;42;d_14
1;35;42;d_23
1;35;42;d_19
1;35;42;d_21
1;35;42;t_1
1;35;43;d_24
1;35;43;d_19
1;35;43;d_3
1;35;43;d_9
1;35;43;d_25
1;35;43;d_11
1;35;43;t_2
1;35;44;d_6
1;35;44;d_2
1;35;44;d_14
1;35;44;d_8
1;35;44;d_4
1;35;44;d_24
1;35;44;t_10
1;35;45;d_9
1;35;45;d_4
1;35;45;d_10
1;35;45;d_2
1;35;45;d_19
1;35;45;d_27
1;35;45;t_7
1;35;46;d_2
1;35;46;d_5
1;35;46;d_10
1;35;46;d_26
1;35;46;d_14
1;35;46;d_28
1;35;46;t_4
1;35;47;d_0
1;35;47;d_14
1;35;47;d_3
1;35;47;d_28
1;35;47;d_31
1;35;47;d_15
1;35;47;t_1
1;35;48;d_27
1;35;48;d_24
1;35;48;d_28
1;35;48;d_11
1;35;48;d_16
1;35;48;d_7
1;35;48;t_4
1;36;0;d_20
1;36;0;d_14
1;36;0;d_16
1;36;0;d_30
1;36;0;t_4
1;36;0;t_3
1;36;1;d_4
1;36;1;d_3
1;36;1;d_12
1;36;1;d_17
1;36;1;t_8
1;36;1;t_5
1;36;2;d_9
1;36;2;d_5
1;36;2;d_25
1;36;2;d_19
1;36;2;t_0
1;36;2;t_2
1;36;3;d_1
1;36;3;d_8
1;36;3;d_23
1;36;3;d_5
1;36;3;t_10
1;36;3;t_4
1;36;4;d_25
1;36;4;d_29
1;36;4;d_28
1;36;4;d_15
1;36;4;t_6
1;36;4;t_11
1;36;5;d_31
1;36;5;d_26
1;36;5;d_29
1;36;5;d_17
1;36;5;t_3
1;36;5;t_5
1;36;6;d_2
1;36;6;d_21
1;36;6;d_10
1;36;6;d_23
1;36;6;t_1
1;36;6;t_9
1;36;7;d_22
1;36;7;d_11
1;36;7;d_14
1;36;7;d_10
1;36;7;t_1
1;36;7;t_8
1;36;8;d_2
1;36;8;d_16
1;36;8;d_20
1;36;8;d_17
1;36;8;t_6
1;36;8;t_5
1;36;9;d_14
1;36;9;d_27
1;36;9;d_26
1;36;9;d_6
1;36;9;t_10
1;36;9;t_4
1;36;10;d_19
1;36;10;d_5
1;36;10;d_24
1;36;10;d_16
1;36;10;t_11
1;36;10;t_9
1;36;11;d_7
1;36;11;d_22
1;36;11;d_24
1;36;11;d_10
1;36;11;t_7
1;36;11;t_4
1;36;12;d_11
1;36;12;d_14
1;36;12;d_4
1;36;12;d_27
1;36;12;t_7
1;36;12;t_4
1;36;13;d_13
1;36;13;d_28
1;36;13;d_14
1;36;13;d_27
1;36;13;t_12
1;36;13;t_3
1;36;14;d_31
1;36;14;d_8
1;36;14;d_2
1;36;14;d_15
1;36;14;t_7
1;36;14;t_0
1;36;15;d_14
1;36;15;d_30
1;36;15;d_26
1;36;15;d_29
1;36;15;t_8
1;36;15;t_3
1;36;16;d_7
1;36;16;d_17
1;36;16;d_5
1;36;16;d_4
1;36;16;t_3
1;36;16;t_1
1;36;17;d_10
1;36;17;d_8
1;36;17;d_24
1;36;17;d_4
1;36;17;t_12
1;36;17;t_2
1;36;18;d_29
1;36;18;d_27
1;36;18;d_18
1;36;18;d_9
1;36;18;t_7
1;36;18;t_1
1;36;19;d_16
1;36;19;d_5
1;36;19;d_7
1;36;19;d_12
1;36;19;t_8
1;36;19;t_7
1;36;20;d_29
1;36;20;d_5
1;36;20;d_31
1;36;20;d_4
1;36;20;t_4
1;36;20;t_1
1;36;21;d_3
1;36;21;d_23
1;36;21;d_9
1;36;21;d_29
1;36;21;t_2
1;36;21;t_6
1;37;0;d_3
1;37;0;d_23
1;37;0;d_26
1;37;0;d_1
1;37;0;d_9
1;37;0;t_11
1;37;0;t_5
1;37;1;d_7
1;37;1;d_26
1;37;1;d_23
1;37;1;d_28
1;37;1;d_25
1;37;1;t_9
1;37;1;t_11
1;37;2;d_9
1;37;2;d_13
1;37;2;d_1
1;37;2;d_19
1;37;2;d_11
1;37;2;t_12
1;37;2;t_9
1;37;3;d_27
1;37;3;d_17
1;37;3;d_3
1;37;3;d_28
1;37;3;d_24
1;37;3;t_5
1;37;3;t_12
1;37;4;d_20
1;37;4;d_5
1;37;4;d_24
1;37;4;d_26
1;37;4;d_2
1;37;4;t_6
1;37;4;t_2
1;37;5;d_30
1;37;5;d_25
1;37;5;d_19
1;37;5;d_17
1;37;5;d_10
1;37;5;t_8
1;37;5;t_1
1;37;6;d_17
1;37;6;d_24
1;37;6;d_25
1;37;6;d_27
1;37;6;d_28
1;37;6;t_4
1;37;6;t_11
1;37;7;d_28
1;37;7;d_31
1;37;7;d_6
1;37;7;d_4
1;37;7;d_8
1;37;7;t_11
1;37;7;t_3
1;37;8;d_8
1;37;8;d_0
1;37;8;d_19
1;37;8;d_22
1;37;8;d_26
1;37;8;t_9
1;37;8;t_8
1;37;9;d_15
1;37;9;d_21
1;37;9;d_7
1;37;9;d_6
1;37;9;d_19
1;37;9;t_5
1;37;9;t_8
1;37;10;d_7
1;37;10;d_1
1;37;10;d_19
1;37;10;d_3
1;37;10;d_22
1;37;10;t_2
1;37;10;t_6
1;37;11;d_11
1;37;11;d_2
1;37;11;d_21
1;37;11;d_28
1;37;11;d_23
1;37;11;t_3
1;37;11;t_9
1;37;12;d_28
1;37;12;d_24
1;37;12;d_23
1;37;12;d_7
1;37;12;d_21
1;37;12;t_5
1;37;12;t_4
1;37;13;d_13
1;37;13;d_1
1;37;13;d_22
1;37;13;d_15
1;37;13;d_12
1;37;13;t_6
1;37;13;t_9
1;37;14;d_11
1;37;14;d_10
1;37;14;d_4
1;37;14;d_8
1;37;14;d_16
1;37;14;t_1
1;37;14;t_8
1;37;15;d_15
1;37;15;d_17
1;37;15;d_4
1;37;15;d_2
1;37;15;d_30
1;37;15;t_4
1;37;15;t_7
1;37;16;d_20
1;37;16;d_29
1;37;16;d_12
1;37;16;d_9
1;37;16;d_0
1;37;16;t_6
1;37;16;t_10
1;37;17;d_21
1;37;17;d_27
1;37;17;d_6
1;37;17;d_20
1;37;17;d_12
1;37;17;t_11
1;37;17;t_3
1;37;18;d_23
1;37;18;d_27
1;37;18;d_18
1;37;18;d_1
1;37;18;d_2
1;37;18;t_2
1;37;18;t_11
1;37;19;d_22
1;37;19;d_12
1;37;19;d_26
1;37;19;d_24
1;37;19;d_4
1;37;19;t_0
1;37;19;t_11
1;37;20;d_10
1;37;20;d_4
1;37;20;d_12
1;37;20;d_24
1;37;20;d_5
1;37;20;t_2
1;37;20;t_7
1;37;21;d_7
1;37;21;d_6
1;37;21;d_13
1;37;21;d_24
1;37;21;d_12
1;37;21;t_4
1;37;21;t_2
1;37;22;d_26
1;37;22;d_9
1;37;22;d_0
1;37;22;d_13
1;37;22;d_18
1;37;22;t_11
1;37;22;t_7
1;37;23;d_19
1;37;23;d_25
1;37;23;d_30
1;37;23;d_31
1;37;23;d_20
1;37;23;t_5
1;37;23;t_12
1;37;24;d_7
1;37;24;d_16
1;37;24;d_29
1;37;24;d_22
1;37;24;d_23
1;37;24;t_0
1;37;24;t_10
1;37;25;d_2
1;37;25;d_13
1;37;25;d_25
1;37;25;d_4
1;37;25;d_17
1;37;25;t_3
1;37;25;t_10
1;37;26;d_8
1;37;26;d_7
1;37;26;d_20
1;37;26;d_16
1;37;26;d_1
1;37;26;t_1
1;37;26;t_6
1;37;27;d_31
1;37;27;d_14
1;37;27;d_21
1;37;27;d_28
1;37;27;d_8
1;37;27;t_1
1;37;27;t_7
1;37;28;d_18
1;37;28;d_24
1;37;28;d_5
1;37;28;d_10
1;37;28;d_14
1;37;28;t_6
1;37;28;t_5
1;37;29;d_16
1;37;29;d_15
1;37;29;d_29
1;37;29;d_10
1;37;29;d_14
1;37;29;t_6
1;37;29;t_7
1;37;30;d_2
1;37;30;d_3
1;37;30;d_26
1;37;30;d_19
1;37;30;d_27
1;37;30;t_10
1;37;30;t_11
1;37;31;d_9
1;37;31;d_5
1;37;31;d_25
1;37;31;d_24
1;37;31;d_7
1;37;31;t_8
1;37;31;t_2
1;37;32;d_25
1;37;32;d_23
1;37;32;d_2
1;37;32;d_30
1;37;32;d_26
1;37;32;t_0
1;37;32;t_4
1;37;33;d_20
1;37;33;d_3
1;37;33;d_1
1;37;33;d_24
1;37;33;d_11
1;37;33;t_0
1;37;33;t_6
1;37;34;d_29
1;37;34;d_26
1;37;34;d_21
1;37;34;d_15
1;37;34;d_25
1;37;34;t_9
1;37;34;t_4
1;37;35;d_14
1;37;35;d_9
1;37;35;d_22
1;37;35;d_30
1;37;35;d_28
1;37;35;t_9
1;37;35;t_10
1;37;36;d_5
1;37;36;d_15
1;37;36;d_2
1;37;36;d_20
1;37;36;d_23
1;37;36;t_0
1;37;36;t_11
1;37;37;d_31
1;37;37;d_29
1;37;37;d_7
1;37;37;d_8
1;37;37;d_24
1;37;37;t_2
1;37;37;t_4
1;37;38;d_17
1;37;38;d_10
1;37;38;d_3
1;37;38;d_19
1;37;38;d_15
1;37;38;t_7
1;37;38;t_1
1;38;0;d_15
1;38;0;t_6
1;38;1;d_23
1;38;1;t_0
1;38;2;d_5
1;38;2;t_8
1;38;3;d_28
1;38;3;t_6
1;38;4;d_9
1;38;4;t_6
1;38;5;d_25
1;38;5;t_3
1;38;6;d_27
1;38;6;t_5
1;38;7;d_23
1;38;7;t_12
1;38;8;d_22
1;38;8;t_9
1;38;10;d_29
1;38;10;t_6
1;38;11;d_15
1;38;11;t_8
1;38;13;d_16
1;38;13;t_6
1;38;14;d_9
1;38;14;t_0
1;38;15;d_28
1;38;15;t_5
1;38;16;d_29
1;38;16;t_7
1;38;17;d_8
1;38;17;t_8
1;38;18;d_12
1;38;18;t_4
1;38;19;d_2
1;38;19;t_12
1;38;21;d_3
1;38;21;t_2
1;38;22;d_16
1;38;22;t_9
1;38;23;d_29
1;38;23;t_2
1;38;24;d_26
1;38;24;t_8
1;38;25;d_2
1;38;25;t_6
1;38;26;d_12
1;38;26;t_1
1;38;27;d_28
1;38;27;t_3
1;38;28;d_30
1;38;28;t_11
1;38;29;d_25
1;38;29;t_7
1;38;30;d_14
1;38;30;t_0
1;38;31;d_19
1;38;31;t_6
1;38;32;d_11
1;38;32;t_11
1;38;33;d_26
1;38;33;t_1
1;38;34;d_10
1;38;34;t_9
1;38;35;d_13
1;38;35;t_10
1;38;36;d_24
1;38;36;t_6
1;38;37;d_7
1;38;37;t_8
1;38;38;d_7
1;38;38;t_12
1;38;39;d_18
1;38;39;t_0
1;38;40;d_6
1;38;40;t_4
1;38;41;d_15
1;38;41;t_10
1;38;42;d_15
1;38;42;t_5
1;38;43;d_3
1;38;43;t_12
1;38;45;d_31
1;38;45;t_2
1;38;46;d_4
1;38;46;t_6
1;39;0;d_18
1;39;0;d_8
1;39;0;d_5
1;39;0;d_28
1;39;0;d_11
1;39;0;d_15
1;39;0;t_8
1;39;1;d_9
1;39;1;d_22
1;39;1;d_28
1;39;1;d_23
1;39;1;d_30
1;39;1;d_31
1;39;1;t_11
1;39;2;d_25
1;39;2;d_31
1;39;2;d_15
1;39;2;d_4
1;39;2;d_5
1;39;2;d_16
1;39;2;t_4
1;39;3;d_13
1;39;3;d_2
1;39;3;d_9
1;39;3;d_30
1;39;3;d_24
1;39;3;d_17
1;39;3;t_7
1;39;4;d_15
1;39;4;d_9
1;39;4;d_27
1;39;4;d_19
1;39;4;d_6
1;39;4;d_31
1;39;4;t_10
1;39;5;d_1
1;39;5;d_5
1;39;5;d_11
1;39;5;d_7
1;39;5;d_14
1;39;5;d_16
1;39;5;t_0
1;39;6;d_15
1;39;6;d_13
1;39;6;d_16
1;39;6;d_2
1;39;6;d_26
1;39;6;d_31
1;39;6;t_10
1;39;7;d_5
1;39;7;d_13
1;39;7;d_30
1;39;7;d_3
1;39;7;d_18
1;39;7;d_15
1;39;7;t_1
1;39;8;d_21
1;39;8;d_29
1;39;8;d_30
1;39;8;d_31
1;39;8;d_19
1;39;8;d_17
1;39;8;t_0
1;39;9;d_8
1;39;9;d_6
1;39;9;d_27
1;39;9;d_18
1;39;9;d_7
1;39;9;d_21
1;39;9;t_2
1;39;10;d_3
1;39;10;d_26
1;39;10;d_8
1;39;10;d_16
1;39;10;d_2
1;39;10;d_22
1;39;10;t_9
1;39;11;d_11
1;39;11;d_14
1;39;11;d_29
1;39;11;d_12
1;39;11;d_6
1;39;11;d_9
1;39;11;t_1
1;39;12;d_4
1;39;12;d_0
1;39;12;d_17
1;39;12;d_12
1;39;12;d_3
1;39;12;d_29
1;39;12;t_3
1;39;13;d_1
1;39;13;d_5
1;39;13;d_19
1;39;13;d_7
1;39;13;d_4
1;39;13;d_10
1;39;13;t_8
1;39;14;d_6
1;39;14;d_11
1;39;14;d_5
1;39;14;d_10
1;39;14;d_9
1;39;14;d_16
1;39;14;t_0
1;39;15;d_20
1;39;15;d_4
1;39;15;d_7
1;39;15;d_9
1;39;15;d_14
1;39;15;d_29
1;39;15;t_12
1;39;16;d_14
1;39;16;d_15
1;39;16;d_30
1;39;16;d_8
1;39;16;d_1
1;39;16;d_21
1;39;16;t_11
1;39;17;d_29
1;39;17;d_0
1;39;17;d_15
1;39;17;d_6
1;39;17;d_17
1;39;17;d_24
1;39;17;t_6
1;39;18;d_22
1;39;18;d_29
1;39;18;d_30
1;39;18;d_26
1;39;18;d_15
1;39;18;d_9
1;39;18;t_10
1;39;19;d_12
1;39;19;d_29
1;39;19;d_5
1;39;19;d_22
1;39;19;d_11
1;39;19;d_13
1;39;19;t_3
1;39;20;d_15
1;39;20;d_25
1;39;20;d_16
1;39;20;d_10
1;39;20;d_1
1;39;20;d_13
1;39;20;t_11
1;39;21;d_20
1;39;21;d_8
1;39;21;d_28
1;39;21;d_29
1;39;21;d_26
1;39;21;d_25
1;39;21;t_6
1;39;22;d_26
1;39;22;d_6
1;39;22;d_11
1;39;22;d_12
1;39;22;d_7
1;39;22;d_18
1;39;22;t_5
1;39;23;d_30
1;39;23;d_25
1;39;23;d_4
1;39;23;d_12
1;39;23;d_16
1;39;23;d_31
1;39;23;t_10
1;39;24;d_3
1;39;24;d_26
1;39;24;d_17
1;39;24;d_24
1;39;24;d_23
1;39;24;d_25
1;39;24;t_2
1;39;25;d_20
1;39;25;d_31
1;39;25;d_16
1;39;25;d_18
1;39;25;d_25
1;39;25;d_26
1;39;25;t_12
1;39;26;d_0
1;39;26;d_9
1;39;26;d_22
1;39;26;d_12
1;39;26;d_7
1;39;26;d_4
1;39;26;t_9
1;39;27;d_30
1;39;27;d_11
1;39;27;d_12
1;39;27;d_0
1;39;27;d_5
1;39;27;d_2
1;39;27;t_9
1;39;28;d_16
1;39;28;d_13
1;39;28;d_30
1;39;28;d_10
1;39;28;d_1
1;39;28;d_17
1;39;28;t_12
1;39;29;d_16
1;39;29;d_8
1;39;29;d_18
1;39;29;d_12
1;39;29;d_7
1;39;29;d_0
1;39;29;t_5
1;39;30;d_13
1;39;30;d_0
1;39;30;d_27
1;39;30;d_1
1;39;30;d_26
1;39;30;d_2
1;39;30;t_5
1;40;0;d_22
1;40;0;d_8
1;40;0;d_28
1;40;0;d_27
1;40;0;d_1
1;40;0;t_3
1;40;0;t_0
1;40;1;d_0
1;40;1;d_7
1;40;1;d_4
1;40;1;d_5
1;40;1;d_16
1;40;1;t_7
1;40;1;t_5
1;40;2;d_29
1;40;2;d_1
1;40;2;d_23
1;40;2;d_19
1;40;2;d_17
1;40;2;t_4
1;40;2;t_3
1;40;3;d_5
1;40;3;d_2
1;40;3;d_25
1;40;3;d_17
1;40;3;d_18
1;40;3;t_5
1;40;3;t_8
1;40;4;d_23
1;40;4;d_12
1;40;4;d_25
1;40;4;d_15
1;40;4;d_27
1;40;4;t_10
1;40;4;t_11
1;40;5;d_11
1;40;5;d_8
1;40;5;d_30
1;40;5;d_17
1;40;5;d_7
1;40;5;t_6
1;40;5;t_2
1;40;6;d_0
1;40;6;d_29
1;40;6;d_3
1;40;6;d_8
1;40;6;d_15
1;40;6;t_2
1;40;6;t_0
1;40;7;d_15
1;40;7;d_16
1;40;7;d_10
1;40;7;d_27
1;40;7;d_17
1;40;7;t_5
1;40;7;t_9
1;40;8;d_21
1;40;8;d_28
1;40;8;d_10
1;40;8;d_18
1;40;8;d_24
1;40;8;t_5
1;40;8;t_2
1;40;9;d_26
1;40;9;d_8
1;40;9;d_12
1;40;9;d_2
1;40;9;d_25
1;40;9;t_0
1;40;9;t_11
1;40;10;d_17
1;40;10;d_14
1;40;10;d_18
1;40;10;d_0
1;40;10;d_27
1;40;10;t_3
1;40;10;t_10
1;40;11;d_0
1;40;11;d_25
1;40;11;d_26
1;40;11;d_14
1;40;11;d_27
1;40;11;t_2
1;40;11;t_1
1;40;12;d_27
1;40;12;d_28
1;40;12;d_15
1;40;12;d_11
1;40;12;d_16
1;40;12;t_3
1;40;12;t_4
1;40;13;d_9
1;40;13;d_23
1;40;13;d_6
1;40;13;d_26
1;40;13;d_2
1;40;13;t_6
1;40;13;t_7
1;40;14;d_1
1;40;14;d_3
1;40;14;d_8
1;40;14;d_11
1;40;14;d_15
1;40;14;t_6
1;40;14;t_8
1;40;15;d_16
1;40;15;d_25
1;40;15;d_24
1;40;15;d_4
1;40;15;d_19
1;40;15;t_0
1;40;15;t_5
1;40;16;d_4
1;40;16;d_2
1;40;16;d_21
1;40;16;d_18
1;40;16;d_14
1;40;16;t_1
1;40;16;t_12
1;41;0;d_25
1;41;0;d_16
1;41;0;t_7
1;41;1;d_12
1;41;1;d_29
1;41;1;t_0
1;41;2;d_28
1;41;2;d_16
1;41;2;t_2
1;41;3;d_16
1;41;3;d_3
1;41;3;t_10
1;41;4;d_12
1;41;4;d_15
1;41;4;t_1
1;41;5;d_25
1;41;5;d_23
1;41;5;t_5
1;41;6;d_28
1;41;6;d_20
1;41;6;t_7
1;41;7;d_18
1;41;7;d_15
1;41;7;t_4
1;41;8;d_24
1;41;8;d_2
1;41;8;t_1
1;41;9;d_18
1;41;9;d_22
1;41;9;t_5
1;41;10;d_29
1;41;10;d_26
1;41;10;t_2
1;41;11;d_3
1;41;11;d_5
1;41;11;t_7
1;41;12;d_14
1;41;12;d_26
1;41;12;t_2
1;41;13;d_31
1;41;13;d_19
1;41;13;t_10
1;41;14;d_14
1;41;14;d_11
1;41;14;t_3
1;42;0;d_31
1;42;0;d_5
1;42;0;d_4
1;42;0;d_17
1;42;0;d_20
1;42;0;t_7
1;42;1;d_21
1;42;1;d_23
1;42;1;d_22
1;42;1;d_29
1;42;1;d_16
1;42;1;t_4
1;42;2;d_30
1;42;2;d_8
1;42;2;d_22
1;42;2;d_27
1;42;2;d_3
1;42;2;t_4
1;42;3;d_9
1;42;3;d_13
1;42;3;d_10
1;42;3;d_21
1;42;3;d_12
1;42;3;t_3
1;42;4;d_10
1;42;4;d_30
1;42;4;d_17
1;42;4;d_15
1;42;4;d_0
1;42;4;t_5
1;42;5;d_19
1;42;5;d_7
1;42;5;d_17
1;42;5;d_25
1;42;5;d_9
1;42;5;t_11
1;42;6;d_18
1;42;6;d_4
1;42;6;d_28
1;42;6;d_23
1;42;6;d_3
1;42;6;t_11
1;42;7;d_3
1;42;7;d_17
1;42;7;d_15
1;42;7;d_28
1;42;7;d_5
1;42;7;t_2
1;42;8;d_1
1;42;8;d_9
1;42;8;d_18
1;42;8;d_23
1;42;8;d_2
1;42;8;t_0
1;42;9;d_7
1;42;9;d_9
1;42;9;d_21
1;42;9;d_24
1;42;9;d_15
1;42;9;t_6
1;42;10;d_19
1;42;10;d_24
1;42;10;d_22
1;42;10;d_17
1;42;10;d_25
1;42;10;t_2
1;42;11;d_23
1;42;11;d_1
1;42;11;d_2
1;42;11;d_30
1;42;11;d_7
1;42;11;t_0
1;42;12;d_26
1;42;12;d_29
1;42;12;d_21
1;42;12;d_18
1;42;12;d_12
1;42;12;t_6
1;42;13;d_24
1;42;13;d_4
1;42;13;d_2
1;42;13;d_14
1;42;13;d_28
1;42;13;t_12
1;42;14;d_1
1;42;14;d_9
1;42;14;d_4
1;42;14;d_17
1;42;14;d_21
1;42;14;t_5
1;42;15;d_1
1;42;15;d_31
1;42;15;d_4
1;42;15;d_3
1;42;15;d_24
1;42;15;t_7
1;42;16;d_9
1;42;16;d_26
1;42;16;d_20
1;42;16;d_13
1;42;16;d_21
1;42;16;t_10
1;42;17;d_25
1;42;17;d_22
1;42;17;d_4
1;42;17;d_10
1;42;17;d_20
1;42;17;t_5
1;42;18;d_5
1;42;18;d_2
1;42;18;d_10
1;42;18;d_20
1;42;18;d_1
1;42;18;t_6
1;42;19;d_30
1;42;19;d_2
1;42;19;d_18
1;42;19;d_0
1;42;19;d_21
1;42;19;t_7
1;42;20;d_30
1;42;20;d_18
1;42;20;d_3
1;42;20;d_16
1;42;20;d_1
1;42;20;t_9
1;42;21;d_29
1;42;21;d_4
1;42;21;d_8
1;42;21;d_2
1;42;21;d_17
1;42;21;t_0
1;42;22;d_31
1;42;22;d_16
1;42;22;d_3
1;42;22;d_14
1;42;22;d_28
1;42;22;t_3
1;42;23;d_27
1;42;23;d_6
1;42;23;d_23
1;42;23;d_3
1;42;23;d_25
1;42;23;t_11
1;42;24;d_24
1;42;24;d_27
1;42;24;d_23
1;42;24;d_10
1;42;24;d_9
1;42;24;t_3
1;42;25;d_31
1;42;25;d_23
1;42;25;d_3
1;42;25;d_22
1;42;25;d_26
1;42;25;t_3
1;42;26;d_30
1;42;26;d_1
1;42;26;d_21
1;42;26;d_13
1;42;26;d_0
1;42;26;t_5
1;42;27;d_10
1;42;27;d_28
1;42;27;d_19
1;42;27;d_4
1;42;27;d_12
1;42;27;t_9
1;42;28;d_5
1;42;28;d_27
1;42;28;d_25
1;42;28;d_14
1;42;28;d_12
1;42;28;t_2
1;42;29;d_28
1;42;29;d_10
1;42;29;d_7
1;42;29;d_22
1;42;29;d_0
1;42;29;t_12
1;42;30;d_1
1;42;30;d_8
1;42;30;d_29
1;42;30;d_7
1;42;30;d_17
1;42;30;t_7
1;42;31;d_18
1;42;31;d_6
1;42;31;d_2
1;42;31;d_10
1;42;31;d_12
1;42;31;t_4
1;42;32;d_30
1;42;32;d_20
1;42;32;d_6
1;42;32;d_19
1;42;32;d_10
1;42;32;t_11
1;42;33;d_13
1;42;33;d_25
1;42;33;d_30
1;42;33;d_28
1;42;33;d_5
1;42;33;t_12
1;42;34;d_13
1;42;34;d_31
1;42;34;d_29
1;42;34;d_4
1;42;34;d_12
1;42;34;t_8
1;42;35;d_3
1;42;35;d_4
1;42;35;d_24
1;42;35;d_20
1;42;35;d_22
1;42;35;t_2
1;42;36;d_23
1;42;36;d_31
1;42;36;d_24
1;42;36;d_19
1;42;36;d_3
1;42;36;t_11
1;42;37;d_4
1;42;37;d_30
1;42;37;d_19
1;42;37;d_29
1;42;37;d_20
1;42;37;t_6
1;42;38;d_16
1;42;38;d_7
1;42;38;d_3
1;42;38;d_22
1;42;38;d_25
1;42;38;t_10
1;43;0;d_18
1;43;0;d_30
1;43;0;d_22
1;43;0;t_2
1;43;1;d_19
1;43;1;d_6
1;43;1;d_20
1;43;1;t_9
1;43;2;d_26
1;43;2;d_31
1;43;2;d_14
1;43;2;t_9
1;43;3;d_31
1;43;3;d_11
1;43;3;d_24
1;43;3;t_8
1;43;4;d_11
1;43;4;d_28
1;43;4;d_25
1;43;4;t_7
1;43;5;d_25
1;43;5;d_22
1;43;5;d_9
1;43;5;t_6
1;43;7;d_18
1;43;7;d_11
1;43;7;d_22
1;43;7;t_12
1;43;8;d_4
1;43;8;d_6
1;43;8;d_24
1;43;8;t_5
1;43;9;d_25
1;43;9;d_1
1;43;9;d_30
1;43;9;t_6
1;43;10;d_17
1;43;10;d_8
1;43;10;d_18
1;43;10;t_3
1;43;11;d_27
1;43;11;d_1
1;43;11;d_29
1;43;11;t_7
1;43;12;d_11
1;43;12;d_24
1;43;12;d_0
1;43;12;t_12
1;43;13;d_20
1;43;13;d_19
1;43;13;d_18
1;43;13;t_6
1;43;14;d_4
1;43;14;d_7
1;43;14;d_15
1;43;14;t_0
1;43;15;d_28
1;43;15;d_19
1;43;15;d_4
1;43;15;t_4
1;43;16;d_25
1;43;16;d_21
1;43;16;d_23
1;43;16;t_7
1;43;17;d_10
1;43;17;d_6
1;43;17;d_14
1;43;17;t_0
1;43;18;d_21
1;43;18;d_5
1;43;18;d_6
1;43;18;t_8
1;43;19;d_0
1;43;19;d_2
1;43;19;d_3
1;43;19;t_11
1;43;20;d_1
1;43;20;d_11
1;43;20;d_13
1;43;20;t_0
1;43;21;d_20
